time,temporada,rodada,data,horario,dia_semana,mes,adversario,resultado,gols_favor,gols_sofridos,condicao,arbitro,idade_media_titular_time,desvio_idade_media_time,altura_media_titular_time,desvio_altura_media_time,idade_media_titular_adv,desvio_idade_media_adv,altura_media_titular_adv,desvio_altura_media_adv,estadio,publico
Grêmio,2023,28,21/10/2023,18:30,Sábado,10,São Paulo,Derrota,0,3,Visitante,Andre Luiz Skettino Policarpo Bento,27.5,5.4,181.3,5.6,28.2,5.4,178.6,6.4,MorumBIS,47132
Grêmio,2023,29,25/10/2023,21:30,Quarta,10,Flamengo,Vitória,3,2,Mandante,Rodrigo Jose Pereira de Lima,29.0,4.9,182.2,5.0,27.4,2.9,183.0,6.5,Arena do Grêmio,22325
Grêmio,2023,30,28/10/2023,19:00,Sábado,10,América Mineiro,Vitória,4,3,Visitante,Matheus Delgado Candançan,28.5,4.6,181.0,5.0,30.0,4.0,181.1,7.6,Arena Independência,3008
Grêmio,2023,31,01/11/2023,20:00,Quarta,11,Coritiba,Vitória,2,1,Visitante,Marcelo de Lima Henrique,30.7,4.6,181.3,5.8,28.7,4.9,181.2,6.7,Estádio Major Antônio Couto Pereira,24308
Grêmio,2023,32,04/11/2023,19:30,Sábado,11,Bahia,Vitória,1,0,Mandante,Braulio Da Silva Machado,30.2,3.8,181.7,4.7,28.5,3.1,180.4,7.7,Arena do Grêmio,40154
Grêmio,2023,33,09/11/2023,20:00,Quinta,11,Botafogo,Vitória,4,3,Visitante,Ramon Abatti Abel,28.1,5.1,181.1,4.7,29.1,3.7,182.7,6.6,Estádio São Januário,17708
Grêmio,2023,34,12/11/2023,16:00,Domingo,11,Corinthians,Derrota,0,1,Mandante,Rodrigo Jose Pereira de Lima,28.7,4.6,180.1,4.7,28.9,5.5,179.8,7.6,Arena do Grêmio,49459
Grêmio,2023,35,26/11/2023,16:00,Domingo,11,Atlético Mineiro,Derrota,0,3,Visitante,Braulio Da Silva Machado,28.8,5.2,181.8,6.3,29.5,4.1,179.4,6.2,Arena MRV,39337
Grêmio,2023,36,30/11/2023,19:00,Quinta,11,Goiás,Vitória,2,1,Mandante,Marcelo de Lima Henrique,29.4,4.9,180.2,6.5,28.9,3.0,178.6,5.3,Arena do Grêmio,36875
Grêmio,2023,37,03/12/2023,18:30,Domingo,12,Vasco da Gama,Vitória,1,0,Mandante,Ramon Abatti Abel,28.9,4.9,181.1,6.9,27.0,4.5,182.7,5.2,Arena do Grêmio,50481
Grêmio,2023,38,06/12/2023,21:30,Quarta,12,Fluminense,Vitória,3,2,Visitante,Raphael Claus,29.1,3.7,181.7,6.2,31.5,6.9,178.4,6.0,Estádio do Maracanã,44190
Grêmio,2024,1,14/04/2024,16:00,Domingo,04,Vasco da Gama,Derrota,1,2,Visitante,Flavio Rodrigues De Souza,28.9,4.3,178.0,8.3,28.3,4.6,178.6,5.5,Estádio São Januário,17722
Grêmio,2024,2,17/04/2024,19:00,Quarta,04,Athletico,Vitória,2,0,Mandante,Marcelo de Lima Henrique,29.2,5.2,177.7,9.4,28.0,5.3,182.6,6.1,Arena do Grêmio,13236
Grêmio,2024,3,20/04/2024,18:30,Sábado,04,Cuiabá,Vitória,1,0,Mandante,Bruno Pereira Vasconcelos,26.5,5.1,179.0,8.5,28.8,4.6,181.5,6.2,Arena do Grêmio,22904
Grêmio,2024,4,27/04/2024,21:00,Sábado,04,Bahia,Derrota,0,1,Visitante,Braulio Da Silva Machado,30.5,3.7,177.2,8.3,28.3,3.6,180.5,5.6,Arena Fonte Nova,35836
Grêmio,2024,7,01/06/2024,16:00,Sábado,06,Red Bull Bragantino,Derrota,0,2,Mandante,Ramon Abatti Abel,27.5,5.3,178.2,6.1,25.1,2.3,180.8,6.0,Arena do Grêmio,7563
Grêmio,2024,8,13/06/2024,20:00,Quinta,06,Flamengo,Derrota,1,2,Visitante,Luiz Flávio de Oliveira,30.0,2.9,179.2,6.1,26.7,4.9,184.7,6.1,Estádio do Maracanã,51785
Grêmio,2024,9,16/06/2024,18:30,Domingo,06,Botafogo,Derrota,1,2,Mandante,Paulo Cesar Zanovelli da Silva,28.1,5.3,179.1,9.6,29.0,4.3,182.4,6.7,Estádio Kleber Andrade,15595
Grêmio,2024,10,19/06/2024,20:00,Quarta,06,Fortaleza,Derrota,0,1,Visitante,Joao Vitor Gobi,28.1,5.0,179.5,7.6,29.8,3.7,180.8,4.4,Estádio Governador Plácido Castelo,16935
Grêmio,2024,11,22/06/2024,17:30,Sábado,06,Internacional,Derrota,0,1,Mandante,Ramon Abatti Abel,28.8,5.6,178.7,7.4,31.0,4.4,179.3,6.6,Estádio Major Antônio Couto Pereira,27961
Grêmio,2024,12,26/06/2024,20:00,Quarta,06,Atlético Goianiense,Empate,1,1,Visitante,Bruno Arleu de Araujo,29.5,4.0,179.6,6.7,27.3,2.8,183.9,6.1,Estádio Antônio Accioly,7319
Grêmio,2024,13,30/06/2024,16:00,Domingo,06,Fluminense,Vitória,1,0,Mandante,Paulo Cesar Zanovelli da Silva,30.2,5.4,178.8,7.2,33.1,5.1,179.1,7.0,Arena do Grêmio,8549
Grêmio,2024,14,04/07/2024,19:00,Quinta,07,Palmeiras,Empate,2,2,Mandante,Marcelo de Lima Henrique,29.7,4.8,178.9,5.8,25.2,6.0,180.4,6.3,Arena do Grêmio,20797
Grêmio,2024,15,07/07/2024,16:00,Domingo,07,Juventude,Derrota,0,3,Visitante,Matheus Delgado Candançan,29.3,5.6,178.5,7.3,29.1,4.0,180.6,7.1,Estádio Alfredo Jaconi,7984
Grêmio,2024,16,10/07/2024,18:30,Quarta,07,Cruzeiro,Derrota,0,2,Mandante,Bruno Arleu de Araujo,29.0,5.2,178.0,6.7,26.3,3.1,176.7,7.6,Estádio Centenário,4623
Grêmio,2024,17,17/07/2024,20:00,Quarta,07,São Paulo,Derrota,0,1,Visitante,Gustavo Ervino Bauermann,28.9,3.6,177.2,8.0,29.0,3.8,179.5,6.9,MorumBIS,53168
Grêmio,2024,18,21/07/2024,11:00,Domingo,07,Vitória,Vitória,2,0,Mandante,Savio Pereira Sampaio,30.6,3.3,177.5,7.6,26.7,2.9,180.3,7.2,Estádio Centenário,25248
Grêmio,2024,19,25/07/2024,20:00,Quinta,07,Corinthians,Empate,2,2,Visitante,Alex Gomes Stefano,31.5,3.2,178.0,7.6,26.5,3.3,181.0,7.9,Neo Química Arena,45183
Grêmio,2024,20,28/07/2024,19:00,Domingo,07,Vasco da Gama,Vitória,1,0,Mandante,Paulo Cesar Zanovelli da Silva,30.4,3.1,177.4,8.3,28.6,4.3,180.2,6.0,Arena do Grêmio,17621
Grêmio,2024,21,04/08/2024,16:00,Domingo,08,Athletico,Vitória,2,0,Visitante,Matheus Delgado Candançan,26.9,5.4,177.7,6.4,25.6,3.4,183.2,7.7,Arena da Baixada,27205
Grêmio,2024,22,10/08/2024,19:00,Sábado,08,Cuiabá,Vitória,3,1,Visitante,Bruno Pereira Vasconcelos,26.8,5.2,180.5,7.4,28.6,4.3,184.0,3.7,Arena Pantanal,9853
Grêmio,2024,23,17/08/2024,16:00,Sábado,08,Bahia,Derrota,0,2,Mandante,Matheus Delgado Candançan,25.8,5.5,180.9,7.5,28.6,3.6,180.5,5.6,Arena do Grêmio,56102
Grêmio,2024,24,25/08/2024,16:00,Domingo,08,Criciúma,Vitória,1,0,Visitante,Lucas Paulo Torezin,29.7,4.2,177.8,7.7,31.0,3.9,181.8,5.6,Estádio Heriberto Hülse,17377
Grêmio,2024,25,01/09/2024,11:00,Domingo,09,Atlético Mineiro,Derrota,2,3,Mandante,Raphael Claus,29.1,4.8,178.0,8.1,30.4,3.0,179.4,7.6,Arena do Grêmio,27442
Grêmio,2024,26,15/09/2024,16:00,Domingo,09,Red Bull Bragantino,Empate,2,2,Visitante,Bruno Arleu de Araujo,29.8,4.2,177.4,7.2,25.6,3.6,180.6,5.3,Estádio Nabi Abi Chedid,5228
Grêmio,2024,27,22/09/2024,18:30,Domingo,09,Flamengo,Vitória,3,2,Mandante,Matheus Delgado Candançan,29.1,4.8,178.0,8.1,24.2,5.2,184.0,7.5,Arena do Grêmio,48504
Grêmio,2024,5,25/09/2024,19:00,Quarta,09,Criciúma,Derrota,1,2,Mandante,Davi de Oliveira Lacerda,28.9,4.7,178.0,8.1,30.2,3.4,180.1,7.1,Arena do Grêmio,18457
Grêmio,2024,28,28/09/2024,21:00,Sábado,09,Botafogo,Empate,0,0,Visitante,Maguielson Lima Barbosa,29.8,4.9,180.4,5.2,28.7,4.6,182.1,7.5,Arena BRB Mané Garrincha,42220
Grêmio,2024,29,04/10/2024,21:30,Sexta,10,Fortaleza,Vitória,3,1,Mandante,Davi de Oliveira Lacerda,29.0,4.4,180.5,7.8,29.8,3.3,178.9,5.8,Arena do Grêmio,22204
Grêmio,2024,6,09/10/2024,19:30,Quarta,10,Atlético Mineiro,Derrota,1,2,Visitante,Luiz Flávio de Oliveira,29.8,5.2,179.5,5.7,29.3,4.5,181.3,5.8,Arena MRV,22053
Grêmio,2024,30,19/10/2024,16:00,Sábado,10,Internacional,Derrota,0,1,Visitante,Bruno Arleu de Araujo,29.8,4.1,178.4,6.0,26.7,4.9,178.4,6.8,Estádio Beira-Rio,48049
Grêmio,2024,31,26/10/2024,16:30,Sábado,10,Atlético Goianiense,Vitória,3,1,Mandante,Edina Alves Batista,29.2,4.8,179.0,7.4,27.3,1.9,181.8,7.1,Arena do Grêmio,36959
Grêmio,2024,32,01/11/2024,21:00,Sexta,11,Fluminense,Empate,2,2,Visitante,Matheus Delgado Candançan,30.6,4.1,177.5,7.8,32.1,7.0,178.3,6.0,Estádio do Maracanã,35278
Grêmio,2024,33,08/11/2024,21:30,Sexta,11,Palmeiras,Derrota,0,1,Visitante,Marcelo de Lima Henrique,30.7,4.1,177.5,7.8,28.7,5.3,178.8,6.5,Nubank Parque,33670
Grêmio,2024,34,20/11/2024,19:00,Quarta,11,Juventude,Empate,2,2,Mandante,Bruno Arleu de Araujo,32.6,4.0,181.1,6.4,26.8,2.9,179.8,7.6,Arena do Grêmio,40426
Grêmio,2024,35,27/11/2024,21:00,Quarta,11,Cruzeiro,Empate,1,1,Visitante,Raphael Claus,30.1,3.9,177.1,7.3,28.5,4.0,178.9,7.4,Governador Magalhães Pinto,21009
Grêmio,2024,36,01/12/2024,16:00,Domingo,12,São Paulo,Vitória,2,1,Mandante,Ramon Abatti Abel,30.8,4.7,177.7,8.1,31.2,4.4,179.8,6.6,Arena do Grêmio,39197
Grêmio,2024,37,04/12/2024,20:00,Quarta,12,Vitória,Empate,1,1,Visitante,Alex Gomes Stefano,29.4,4.8,179.4,4.9,27.8,3.3,181.6,7.2,Estádio Manoel Barradas,26842
Grêmio,2024,38,08/12/2024,16:00,Domingo,12,Corinthians,Derrota,0,3,Mandante,Paulo Cesar Zanovelli da Silva,31.3,4.0,179.3,10.2,27.0,3.9,180.5,7.5,Arena do Grêmio,42945
Grêmio,2025,1,29/03/2025,18:30,Sábado,03,Atlético Mineiro,Vitória,2,1,Mandante,Raphael Claus,27.1,4.8,177.9,6.1,29.3,4.4,178.5,7.0,Arena do Grêmio,20111
Grêmio,2025,2,05/04/2025,18:30,Sábado,04,Ceará,Derrota,0,2,Visitante,Edina Alves Batista,27.7,4.6,177.8,6.3,28.8,2.8,181.2,7.8,Estádio Governador Plácido Castelo,26777
Grêmio,2025,3,13/04/2025,17:30,Domingo,04,Flamengo,Derrota,0,2,Mandante,Ramon Abatti Abel,29.6,3.4,178.7,6.3,29.6,3.3,180.8,8.6,Arena do Grêmio,23367
Grêmio,2025,4,16/04/2025,19:00,Quarta,04,Mirassol,Derrota,1,4,Visitante,Lucas Paulo Torezin,28.9,3.2,177.9,6.3,30.3,3.7,180.9,6.9,Estádio José Maria de Campos Maia,4147
Grêmio,2025,5,19/04/2025,21:00,Sábado,04,Internacional,Empate,1,1,Mandante,Braulio Da Silva Machado,29.1,4.4,178.6,5.9,29.1,5.1,180.2,6.4,Arena do Grêmio,27286
Grêmio,2025,6,27/04/2025,18:30,Domingo,04,Vitória,Empate,1,1,Visitante,Felipe Fernandes de Lima,29.0,4.6,178.5,5.9,26.7,1.0,179.3,8.4,Estádio Manoel Barradas,18688
Grêmio,2025,7,04/05/2025,16:00,Domingo,05,Santos,Vitória,1,0,Mandante,Bruno Arleu de Araujo,29.4,4.7,178.3,6.0,27.8,4.7,180.9,9.3,Arena do Grêmio,27085
Grêmio,2025,8,10/05/2025,18:30,Sábado,05,Red Bull Bragantino,Empate,1,1,Mandante,Davi de Oliveira Lacerda,27.4,5.0,179.4,6.0,27.0,3.7,179.1,8.0,Arena do Grêmio,15156
Grêmio,2025,9,17/05/2025,21:00,Sábado,05,São Paulo,Derrota,1,2,Visitante,Rodrigo Jose Pereira de Lima,27.6,4.8,179.8,5.4,29.4,4.6,181.4,7.2,MorumBIS,34579
Grêmio,2025,10,25/05/2025,11:00,Domingo,05,Bahia,Vitória,1,0,Mandante,Bruno Arleu de Araujo,29.1,3.5,177.9,6.3,28.0,3.9,179.3,6.6,Arena do Grêmio,13859
Grêmio,2025,11,01/06/2025,16:00,Domingo,06,Juventude,Vitória,2,0,Visitante,Raphael Claus,28.0,4.8,180.3,6.9,29.3,6.1,178.5,5.6,Estádio Alfredo Jaconi,9098
Grêmio,2025,12,12/06/2025,20:00,Quinta,06,Corinthians,Empate,1,1,Mandante,Davi de Oliveira Lacerda,28.0,4.8,180.3,6.9,26.6,3.8,180.5,7.9,Arena do Grêmio,20465
Grêmio,2025,13,13/07/2025,20:30,Domingo,07,Cruzeiro,Derrota,1,4,Visitante,Lucas Paulo Torezin,27.1,4.6,180.6,6.6,29.3,4.3,179.2,7.9,Governador Magalhães Pinto,31668
Grêmio,2025,15,19/07/2025,17:30,Sábado,07,Vasco da Gama,Empate,1,1,Visitante,Felipe Fernandes de Lima,28.9,5.3,180.6,6.8,28.0,4.5,180.5,5.4,Estádio São Januário,15556
Grêmio,2025,17,26/07/2025,21:00,Sábado,07,Palmeiras,Derrota,0,1,Visitante,Paulo Cesar Zanovelli da Silva,27.0,5.0,179.5,7.3,26.3,5.2,181.7,5.1,Nubank Parque,37132
Grêmio,2025,14,29/07/2025,20:30,Terça,07,Fortaleza,Vitória,2,1,Mandante,Alex Gomes Stefano,27.2,5.5,180.8,6.6,28.0,4.6,179.5,7.3,Arena do Grêmio,18695
Grêmio,2025,18,02/08/2025,21:00,Sábado,08,Fluminense,Derrota,0,1,Visitante,Lucas Paulo Torezin,27.9,5.2,179.2,6.5,33.2,6.4,178.5,5.8,Estádio do Maracanã,15344
Grêmio,2025,19,10/08/2025,20:30,Domingo,08,Sport Recife,Derrota,0,1,Mandante,Yuri Elino Ferreira Da Cruz,28.2,5.7,179.6,6.5,28.6,4.7,181.8,8.7,Arena do Grêmio,35087
Grêmio,2025,20,17/08/2025,16:00,Domingo,08,Atlético Mineiro,Vitória,3,1,Visitante,Alex Gomes Stefano,29.4,5.3,181.5,6.3,27.9,5.8,179.9,5.8,Arena MRV,34774
Grêmio,2025,21,23/08/2025,21:00,Sábado,08,Ceará,Empate,0,0,Mandante,Davi de Oliveira Lacerda,31.3,5.3,180.0,5.6,29.9,2.9,179.0,8.9,Arena do Grêmio,25138
Grêmio,2025,22,31/08/2025,16:00,Domingo,08,Flamengo,Empate,1,1,Visitante,Paulo Cesar Zanovelli da Silva,31.3,4.4,179.1,6.7,29.0,2.2,180.5,7.9,Estádio do Maracanã,69477
Grêmio,2025,23,13/09/2025,16:00,Sábado,09,Mirassol,Derrota,0,1,Mandante,Lucas Casagrande,29.5,4.5,179.0,5.7,29.4,4.0,179.3,7.3,Arena do Grêmio,45724
Grêmio,2025,24,21/09/2025,17:30,Domingo,09,Internacional,Vitória,3,2,Visitante,Marcelo de Lima Henrique,31.4,4.2,179.1,6.8,28.7,3.2,178.3,7.8,Estádio Beira-Rio,28176
Grêmio,2025,16,24/09/2025,19:30,Quarta,09,Botafogo,Empate,1,1,Mandante,Lucas Paulo Torezin,30.7,5.2,179.9,7.6,27.6,3.0,182.9,7.5,Arena do Grêmio,18551
Grêmio,2025,25,28/09/2025,11:00,Domingo,09,Vitória,Vitória,3,1,Mandante,Raphael Claus,29.8,5.2,180.5,7.6,28.5,2.6,180.7,6.4,Arena do Grêmio,41025
Grêmio,2025,26,01/10/2025,21:30,Quarta,10,Santos,Empate,1,1,Visitante,Paulo Cesar Zanovelli da Silva,26.8,4.2,180.9,8.3,28.8,3.0,179.9,6.5,Estádio Urbano Caldeira,9306
Grêmio,2025,27,04/10/2025,18:30,Sábado,10,Red Bull Bragantino,Derrota,0,1,Visitante,Lucas Casagrande,27.9,4.2,179.7,8.3,25.5,2.3,183.7,5.1,Estádio Cícero de Souza Marques,3781
Grêmio,2025,28,16/10/2025,19:00,Quinta,10,São Paulo,Vitória,2,0,Mandante,Davi de Oliveira Lacerda,28.1,4.8,179.1,8.1,29.4,4.4,179.6,7.5,Arena do Grêmio,21526
Grêmio,2025,29,19/10/2025,20:30,Domingo,10,Bahia,Derrota,0,4,Visitante,Raphael Claus,29.5,4.9,180.7,7.5,28.5,3.6,182.1,6.7,Arena Fonte Nova,29272
